species_id,species_name,types,attack_type,relation,net_steps,combat_multiplier
arcanine,Arcanine,"[""Fire""]",Dark,neutral,0,1.0
arcanine,Arcanine,"[""Fire""]",Dragon,neutral,0,1.0
arcanine,Arcanine,"[""Fire""]",Electric,neutral,0,1.0
arcanine,Arcanine,"[""Fire""]",Fairy,resistant,-1,0.5
arcanine,Arcanine,"[""Fire""]",Fighting,neutral,0,1.0
arcanine,Arcanine,"[""Fire""]",Fire,resistant,-1,0.5
arcanine,Arcanine,"[""Fire""]",Flying,neutral,0,1.0
arcanine,Arcanine,"[""Fire""]",Ghost,neutral,0,1.0
arcanine,Arcanine,"[""Fire""]",Grass,resistant,-1,0.5
arcanine,Arcanine,"[""Fire""]",Ground,weak,1,1.5
arcanine,Arcanine,"[""Fire""]",Ice,resistant,-1,0.5
arcanine,Arcanine,"[""Fire""]",Normal,neutral,0,1.0
arcanine,Arcanine,"[""Fire""]",Poison,neutral,0,1.0
arcanine,Arcanine,"[""Fire""]",Psychic,neutral,0,1.0
arcanine,Arcanine,"[""Fire""]",Rock,weak,1,1.5
arcanine,Arcanine,"[""Fire""]",Steel,resistant,-1,0.5
arcanine,Arcanine,"[""Fire""]",Water,weak,1,1.5
arceus,Arceus,"[""Normal""]",Bug,neutral,0,1.0
arceus,Arceus,"[""Normal""]",Dark,neutral,0,1.0
arceus,Arceus,"[""Normal""]",Dragon,neutral,0,1.0
arceus,Arceus,"[""Normal""]",Electric,neutral,0,1.0
arceus,Arceus,"[""Normal""]",Fairy,neutral,0,1.0
arceus,Arceus,"[""Normal""]",Fighting,weak,1,1.5
arceus,Arceus,"[""Normal""]",Fire,neutral,0,1.0
arceus,Arceus,"[""Normal""]",Flying,neutral,0,1.0
arceus,Arceus,"[""Normal""]",Ghost,immune,,0.0
arceus,Arceus,"[""Normal""]",Grass,neutral,0,1.0
arceus,Arceus,"[""Normal""]",Ground,neutral,0,1.0
arceus,Arceus,"[""Normal""]",Ice,neutral,0,1.0
arceus,Arceus,"[""Normal""]",Normal,neutral,0,1.0
arceus,Arceus,"[""Normal""]",Poison,neutral,0,1.0
arceus,Arceus,"[""Normal""]",Psychic,neutral,0,1.0
arceus,Arceus,"[""Normal""]",Rock,neutral,0,1.0
arceus,Arceus,"[""Normal""]",Steel,neutral,0,1.0
arceus,Arceus,"[""Normal""]",Water,neutral,0,1.0
archen,Archen,"[""Rock"",""Flying""]",Bug,resistant,-1,0.5
archen,Archen,"[""Rock"",""Flying""]",Dark,neutral,0,1.0
archen,Archen,"[""Rock"",""Flying""]",Dragon,neutral,0,1.0
archen,Archen,"[""Rock"",""Flying""]",Electric,weak,1,1.5
archen,Archen,"[""Rock"",""Flying""]",Fairy,neutral,0,1.0
archen,Archen,"[""Rock"",""Flying""]",Fighting,neutral,0,1.0
archen,Archen,"[""Rock"",""Flying""]",Fire,resistant,-1,0.5
archen,Archen,"[""Rock"",""Flying""]",Flying,resistant,-1,0.5
archen,Archen,"[""Rock"",""Flying""]",Ghost,neutral,0,1.0
archen,Archen,"[""Rock"",""Flying""]",Grass,neutral,0,1.0
archen,Archen,"[""Rock"",""Flying""]",Ground,immune,,0.0
archen,Archen,"[""Rock"",""Flying""]",Ice,weak,1,1.5
archen,Archen,"[""Rock"",""Flying""]",Normal,resistant,-1,0.5
archen,Archen,"[""Rock"",""Flying""]",Poison,resistant,-1,0.5
archen,Archen,"[""Rock"",""Flying""]",Psychic,neutral,0,1.0
archen,Archen,"[""Rock"",""Flying""]",Rock,weak,1,1.5
archen,Archen,"[""Rock"",""Flying""]",Steel,weak,1,1.5
archen,Archen,"[""Rock"",""Flying""]",Water,weak,1,1.5
archeops,Archeops,"[""Rock"",""Flying""]",Bug,resistant,-1,0.5
archeops,Archeops,"[""Rock"",""Flying""]",Dark,neutral,0,1.0
archeops,Archeops,"[""Rock"",""Flying""]",Dragon,neutral,0,1.0
archeops,Archeops,"[""Rock"",""Flying""]",Electric,weak,1,1.5
archeops,Archeops,"[""Rock"",""Flying""]",Fairy,neutral,0,1.0
archeops,Archeops,"[""Rock"",""Flying""]",Fighting,neutral,0,1.0
archeops,Archeops,"[""Rock"",""Flying""]",Fire,resistant,-1,0.5
archeops,Archeops,"[""Rock"",""Flying""]",Flying,resistant,-1,0.5
archeops,Archeops,"[""Rock"",""Flying""]",Ghost,neutral,0,1.0
archeops,Archeops,"[""Rock"",""Flying""]",Grass,neutral,0,1.0
archeops,Archeops,"[""Rock"",""Flying""]",Ground,immune,,0.0
archeops,Archeops,"[""Rock"",""Flying""]",Ice,weak,1,1.5
archeops,Archeops,"[""Rock"",""Flying""]",Normal,resistant,-1,0.5
archeops,Archeops,"[""Rock"",""Flying""]",Poison,resistant,-1,0.5
archeops,Archeops,"[""Rock"",""Flying""]",Psychic,neutral,0,1.0
archeops,Archeops,"[""Rock"",""Flying""]",Rock,weak,1,1.5
archeops,Archeops,"[""Rock"",""Flying""]",Steel,weak,1,1.5
archeops,Archeops,"[""Rock"",""Flying""]",Water,weak,1,1.5
arctovish,Arctovish,"[""Water"",""Ice""]",Bug,neutral,0,1.0
arctovish,Arctovish,"[""Water"",""Ice""]",Dark,neutral,0,1.0
arctovish,Arctovish,"[""Water"",""Ice""]",Dragon,neutral,0,1.0
arctovish,Arctovish,"[""Water"",""Ice""]",Electric,weak,1,1.5
arctovish,Arctovish,"[""Water"",""Ice""]",Fairy,neutral,0,1.0
arctovish,Arctovish,"[""Water"",""Ice""]",Fighting,weak,1,1.5
arctovish,Arctovish,"[""Water"",""Ice""]",Fire,neutral,0,1.0
arctovish,Arctovish,"[""Water"",""Ice""]",Flying,neutral,0,1.0
arctovish,Arctovish,"[""Water"",""Ice""]",Ghost,neutral,0,1.0
arctovish,Arctovish,"[""Water"",""Ice""]",Grass,weak,1,1.5
arctovish,Arctovish,"[""Water"",""Ice""]",Ground,neutral,0,1.0
arctovish,Arctovish,"[""Water"",""Ice""]",Ice,resistant,-2,0.25
arctovish,Arctovish,"[""Water"",""Ice""]",Normal,neutral,0,1.0
arctovish,Arctovish,"[""Water"",""Ice""]",Poison,neutral,0,1.0
arctovish,Arctovish,"[""Water"",""Ice""]",Psychic,neutral,0,1.0
arctovish,Arctovish,"[""Water"",""Ice""]",Rock,weak,1,1.5
arctovish,Arctovish,"[""Water"",""Ice""]",Steel,neutral,0,1.0
arctovish,Arctovish,"[""Water"",""Ice""]",Water,resistant,-1,0.5
arctozolt,Arctozolt,"[""Electric"",""Ice""]",Bug,neutral,0,1.0
arctozolt,Arctozolt,"[""Electric"",""Ice""]",Dark,neutral,0,1.0
arctozolt,Arctozolt,"[""Electric"",""Ice""]",Dragon,neutral,0,1.0
arctozolt,Arctozolt,"[""Electric"",""Ice""]",Electric,resistant,-1,0.5
arctozolt,Arctozolt,"[""Electric"",""Ice""]",Fairy,neutral,0,1.0
arctozolt,Arctozolt,"[""Electric"",""Ice""]",Fighting,weak,1,1.5
arctozolt,Arctozolt,"[""Electric"",""Ice""]",Fire,weak,1,1.5
arctozolt,Arctozolt,"[""Electric"",""Ice""]",Flying,resistant,-1,0.5
arctozolt,Arctozolt,"[""Electric"",""Ice""]",Ghost,neutral,0,1.0
arctozolt,Arctozolt,"[""Electric"",""Ice""]",Grass,neutral,0,1.0
arctozolt,Arctozolt,"[""Electric"",""Ice""]",Ground,weak,1,1.5
arctozolt,Arctozolt,"[""Electric"",""Ice""]",Ice,resistant,-1,0.5
arctozolt,Arctozolt,"[""Electric"",""Ice""]",Normal,neutral,0,1.0
arctozolt,Arctozolt,"[""Electric"",""Ice""]",Poison,neutral,0,1.0
arctozolt,Arctozolt,"[""Electric"",""Ice""]",Psychic,neutral,0,1.0
arctozolt,Arctozolt,"[""Electric"",""Ice""]",Rock,weak,1,1.5
arctozolt,Arctozolt,"[""Electric"",""Ice""]",Steel,neutral,0,1.0
arctozolt,Arctozolt,"[""Electric"",""Ice""]",Water,neutral,0,1.0
ariados,Ariados,"[""Bug"",""Poison""]",Bug,resistant,-1,0.5
ariados,Ariados,"[""Bug"",""Poison""]",Dark,neutral,0,1.0
ariados,Ariados,"[""Bug"",""Poison""]",Dragon,neutral,0,1.0
ariados,Ariados,"[""Bug"",""Poison""]",Electric,neutral,0,1.0
ariados,Ariados,"[""Bug"",""Poison""]",Fairy,resistant,-1,0.5
ariados,Ariados,"[""Bug"",""Poison""]",Fighting,resistant,-2,0.25
ariados,Ariados,"[""Bug"",""Poison""]",Fire,weak,1,1.5
ariados,Ariados,"[""Bug"",""Poison""]",Flying,weak,1,1.5
ariados,Ariados,"[""Bug"",""Poison""]",Ghost,neutral,0,1.0
ariados,Ariados,"[""Bug"",""Poison""]",Grass,resistant,-2,0.25
ariados,Ariados,"[""Bug"",""Poison""]",Ground,neutral,0,1.0
ariados,Ariados,"[""Bug"",""Poison""]",Ice,neutral,0,1.0
ariados,Ariados,"[""Bug"",""Poison""]",Normal,neutral,0,1.0
ariados,Ariados,"[""Bug"",""Poison""]",Poison,resistant,-1,0.5
ariados,Ariados,"[""Bug"",""Poison""]",Psychic,weak,1,1.5
ariados,Ariados,"[""Bug"",""Poison""]",Rock,weak,1,1.5
ariados,Ariados,"[""Bug"",""Poison""]",Steel,neutral,0,1.0
ariados,Ariados,"[""Bug"",""Poison""]",Water,neutral,0,1.0
armaldo,Armaldo,"[""Rock"",""Bug""]",Bug,neutral,0,1.0
armaldo,Armaldo,"[""Rock"",""Bug""]",Dark,neutral,0,1.0
armaldo,Armaldo,"[""Rock"",""Bug""]",Dragon,neutral,0,1.0
armaldo,Armaldo,"[""Rock"",""Bug""]",Electric,neutral,0,1.0
armaldo,Armaldo,"[""Rock"",""Bug""]",Fairy,neutral,0,1.0
armaldo,Armaldo,"[""Rock"",""Bug""]",Fighting,neutral,0,1.0
armaldo,Armaldo,"[""Rock"",""Bug""]",Fire,neutral,0,1.0
armaldo,Armaldo,"[""Rock"",""Bug""]",Flying,neutral,0,1.0
armaldo,Armaldo,"[""Rock"",""Bug""]",Ghost,neutral,0,1.0
armaldo,Armaldo,"[""Rock"",""Bug""]",Grass,neutral,0,1.0
armaldo,Armaldo,"[""Rock"",""Bug""]",Ground,neutral,0,1.0
armaldo,Armaldo,"[""Rock"",""Bug""]",Ice,neutral,0,1.0
armaldo,Armaldo,"[""Rock"",""Bug""]",Normal,resistant,-1,0.5
armaldo,Armaldo,"[""Rock"",""Bug""]",Poison,resistant,-1,0.5
armaldo,Armaldo,"[""Rock"",""Bug""]",Psychic,neutral,0,1.0
armaldo,Armaldo,"[""Rock"",""Bug""]",Rock,weak,1,1.5
armaldo,Armaldo,"[""Rock"",""Bug""]",Steel,weak,1,1.5
armaldo,Armaldo,"[""Rock"",""Bug""]",Water,weak,1,1.5
armarouge,Armarouge,"[""Fire"",""Psychic""]",Bug,neutral,0,1.0
armarouge,Armarouge,"[""Fire"",""Psychic""]",Dark,weak,1,1.5
armarouge,Armarouge,"[""Fire"",""Psychic""]",Dragon,neutral,0,1.0
armarouge,Armarouge,"[""Fire"",""Psychic""]",Electric,neutral,0,1.0
armarouge,Armarouge,"[""Fire"",""Psychic""]",Fairy,resistant,-1,0.5
armarouge,Armarouge,"[""Fire"",""Psychic""]",Fighting,resistant,-1,0.5
armarouge,Armarouge,"[""Fire"",""Psychic""]",Fire,resistant,-1,0.5
armarouge,Armarouge,"[""Fire"",""Psychic""]",Flying,neutral,0,1.0
armarouge,Armarouge,"[""Fire"",""Psychic""]",Ghost,weak,1,1.5
armarouge,Armarouge,"[""Fire"",""Psychic""]",Grass,resistant,-1,0.5
armarouge,Armarouge,"[""Fire"",""Psychic""]",Ground,weak,1,1.5
armarouge,Armarouge,"[""Fire"",""Psychic""]",Ice,resistant,-1,0.5
armarouge,Armarouge,"[""Fire"",""Psychic""]",Normal,neutral,0,1.0
armarouge,Armarouge,"[""Fire"",""Psychic""]",Poison,neutral,0,1.0
armarouge,Armarouge,"[""Fire"",""Psychic""]",Psychic,resistant,-1,0.5
armarouge,Armarouge,"[""Fire"",""Psychic""]",Rock,weak,1,1.5
armarouge,Armarouge,"[""Fire"",""Psychic""]",Steel,resistant,-1,0.5
armarouge,Armarouge,"[""Fire"",""Psychic""]",Water,weak,1,1.5
aromatisse,Aromatisse,"[""Fairy""]",Bug,resistant,-1,0.5
aromatisse,Aromatisse,"[""Fairy""]",Dark,resistant,-1,0.5
aromatisse,Aromatisse,"[""Fairy""]",Dragon,immune,,0.0
aromatisse,Aromatisse,"[""Fairy""]",Electric,neutral,0,1.0
aromatisse,Aromatisse,"[""Fairy""]",Fairy,neutral,0,1.0
aromatisse,Aromatisse,"[""Fairy""]",Fighting,resistant,-1,0.5
aromatisse,Aromatisse,"[""Fairy""]",Fire,neutral,0,1.0
aromatisse,Aromatisse,"[""Fairy""]",Flying,neutral,0,1.0
aromatisse,Aromatisse,"[""Fairy""]",Ghost,neutral,0,1.0
aromatisse,Aromatisse,"[""Fairy""]",Grass,neutral,0,1.0
aromatisse,Aromatisse,"[""Fairy""]",Ground,neutral,0,1.0
aromatisse,Aromatisse,"[""Fairy""]",Ice,neutral,0,1.0
aromatisse,Aromatisse,"[""Fairy""]",Normal,neutral,0,1.0
aromatisse,Aromatisse,"[""Fairy""]",Poison,weak,1,1.5
aromatisse,Aromatisse,"[""Fairy""]",Psychic,neutral,0,1.0
aromatisse,Aromatisse,"[""Fairy""]",Rock,neutral,0,1.0
aromatisse,Aromatisse,"[""Fairy""]",Steel,weak,1,1.5
aromatisse,Aromatisse,"[""Fairy""]",Water,neutral,0,1.0
aron,Aron,"[""Steel"",""Rock""]",Bug,resistant,-1,0.5
aron,Aron,"[""Steel"",""Rock""]",Dark,neutral,0,1.0
aron,Aron,"[""Steel"",""Rock""]",Dragon,resistant,-1,0.5
aron,Aron,"[""Steel"",""Rock""]",Electric,neutral,0,1.0
aron,Aron,"[""Steel"",""Rock""]",Fairy,resistant,-1,0.5
aron,Aron,"[""Steel"",""Rock""]",Fighting,weak,2,2.0
aron,Aron,"[""Steel"",""Rock""]",Fire,neutral,0,1.0
aron,Aron,"[""Steel"",""Rock""]",Flying,resistant,-2,0.25
aron,Aron,"[""Steel"",""Rock""]",Ghost,neutral,0,1.0
aron,Aron,"[""Steel"",""Rock""]",Grass,neutral,0,1.0
aron,Aron,"[""Steel"",""Rock""]",Ground,weak,2,2.0
aron,Aron,"[""Steel"",""Rock""]",Ice,resistant,-1,0.5
aron,Aron,"[""Steel"",""Rock""]",Normal,resistant,-2,0.25
aron,Aron,"[""Steel"",""Rock""]",Poison,immune,,0.0
aron,Aron,"[""Steel"",""Rock""]",Psychic,resistant,-1,0.5
aron,Aron,"[""Steel"",""Rock""]",Rock,resistant,-1,0.5
aron,Aron,"[""Steel"",""Rock""]",Steel,neutral,0,1.0
aron,Aron,"[""Steel"",""Rock""]",Water,weak,1,1.5
arrokuda,Arrokuda,"[""Water""]",Bug,neutral,0,1.0
arrokuda,Arrokuda,"[""Water""]",Dark,neutral,0,1.0
arrokuda,Arrokuda,"[""Water""]",Dragon,neutral,0,1.0
arrokuda,Arrokuda,"[""Water""]",Electric,weak,1,1.5
arrokuda,Arrokuda,"[""Water""]",Fairy,neutral,0,1.0
arrokuda,Arrokuda,"[""Water""]",Fighting,neutral,0,1.0
arrokuda,Arrokuda,"[""Water""]",Fire,resistant,-1,0.5
arrokuda,Arrokuda,"[""Water""]",Flying,neutral,0,1.0
arrokuda,Arrokuda,"[""Water""]",Ghost,neutral,0,1.0
arrokuda,Arrokuda,"[""Water""]",Grass,weak,1,1.5
arrokuda,Arrokuda,"[""Water""]",Ground,neutral,0,1.0
arrokuda,Arrokuda,"[""Water""]",Ice,resistant,-1,0.5
arrokuda,Arrokuda,"[""Water""]",Normal,neutral,0,1.0
arrokuda,Arrokuda,"[""Water""]",Poison,neutral,0,1.0
arrokuda,Arrokuda,"[""Water""]",Psychic,neutral,0,1.0
arrokuda,Arrokuda,"[""Water""]",Rock,neutral,0,1.0
arrokuda,Arrokuda,"[""Water""]",Steel,resistant,-1,0.5
arrokuda,Arrokuda,"[""Water""]",Water,resistant,-1,0.5
articuno,Articuno,"[""Ice"",""Flying""]",Bug,resistant,-1,0.5
articuno,Articuno,"[""Ice"",""Flying""]",Dark,neutral,0,1.0
articuno,Articuno,"[""Ice"",""Flying""]",Dragon,neutral,0,1.0
articuno,Articuno,"[""Ice"",""Flying""]",Electric,weak,1,1.5
articuno,Articuno,"[""Ice"",""Flying""]",Fairy,neutral,0,1.0
articuno,Articuno,"[""Ice"",""Flying""]",Fighting,neutral,0,1.0
articuno,Articuno,"[""Ice"",""Flying""]",Fire,weak,1,1.5
articuno,Articuno,"[""Ice"",""Flying""]",Flying,neutral,0,1.0
articuno,Articuno,"[""Ice"",""Flying""]",Ghost,neutral,0,1.0
articuno,Articuno,"[""Ice"",""Flying""]",Grass,resistant,-1,0.5
articuno,Articuno,"[""Ice"",""Flying""]",Ground,immune,,0.0
articuno,Articuno,"[""Ice"",""Flying""]",Ice,neutral,0,1.0
articuno,Articuno,"[""Ice"",""Flying""]",Normal,neutral,0,1.0
articuno,Articuno,"[""Ice"",""Flying""]",Poison,neutral,0,1.0
articuno,Articuno,"[""Ice"",""Flying""]",Psychic,neutral,0,1.0
articuno,Articuno,"[""Ice"",""Flying""]",Rock,weak,2,2.0
articuno,Articuno,"[""Ice"",""Flying""]",Steel,weak,1,1.5
articuno,Articuno,"[""Ice"",""Flying""]",Water,neutral,0,1.0
audino,Audino,"[""Normal""]",Bug,neutral,0,1.0
audino,Audino,"[""Normal""]",Dark,neutral,0,1.0
audino,Audino,"[""Normal""]",Dragon,neutral,0,1.0
audino,Audino,"[""Normal""]",Electric,neutral,0,1.0
audino,Audino,"[""Normal""]",Fairy,neutral,0,1.0
audino,Audino,"[""Normal""]",Fighting,weak,1,1.5
audino,Audino,"[""Normal""]",Fire,neutral,0,1.0
audino,Audino,"[""Normal""]",Flying,neutral,0,1.0
audino,Audino,"[""Normal""]",Ghost,immune,,0.0
audino,Audino,"[""Normal""]",Grass,neutral,0,1.0
audino,Audino,"[""Normal""]",Ground,neutral,0,1.0
audino,Audino,"[""Normal""]",Ice,neutral,0,1.0
audino,Audino,"[""Normal""]",Normal,neutral,0,1.0
audino,Audino,"[""Normal""]",Poison,neutral,0,1.0
audino,Audino,"[""Normal""]",Psychic,neutral,0,1.0
audino,Audino,"[""Normal""]",Rock,neutral,0,1.0
audino,Audino,"[""Normal""]",Steel,neutral,0,1.0
audino,Audino,"[""Normal""]",Water,neutral,0,1.0
aurorus,Aurorus,"[""Rock"",""Ice""]",Bug,neutral,0,1.0
aurorus,Aurorus,"[""Rock"",""Ice""]",Dark,neutral,0,1.0
aurorus,Aurorus,"[""Rock"",""Ice""]",Dragon,neutral,0,1.0
aurorus,Aurorus,"[""Rock"",""Ice""]",Electric,neutral,0,1.0
aurorus,Aurorus,"[""Rock"",""Ice""]",Fairy,neutral,0,1.0
aurorus,Aurorus,"[""Rock"",""Ice""]",Fighting,weak,2,2.0
aurorus,Aurorus,"[""Rock"",""Ice""]",Fire,neutral,0,1.0
aurorus,Aurorus,"[""Rock"",""Ice""]",Flying,resistant,-1,0.5
aurorus,Aurorus,"[""Rock"",""Ice""]",Ghost,neutral,0,1.0
aurorus,Aurorus,"[""Rock"",""Ice""]",Grass,weak,1,1.5
aurorus,Aurorus,"[""Rock"",""Ice""]",Ground,weak,1,1.5
aurorus,Aurorus,"[""Rock"",""Ice""]",Ice,resistant,-1,0.5
aurorus,Aurorus,"[""Rock"",""Ice""]",Normal,resistant,-1,0.5
aurorus,Aurorus,"[""Rock"",""Ice""]",Poison,resistant,-1,0.5
aurorus,Aurorus,"[""Rock"",""Ice""]",Psychic,neutral,0,1.0
aurorus,Aurorus,"[""Rock"",""Ice""]",Rock,weak,1,1.5
aurorus,Aurorus,"[""Rock"",""Ice""]",Steel,weak,2,2.0
aurorus,Aurorus,"[""Rock"",""Ice""]",Water,weak,1,1.5
avalugg,Avalugg,"[""Ice""]",Bug,neutral,0,1.0
avalugg,Avalugg,"[""Ice""]",Dark,neutral,0,1.0
avalugg,Avalugg,"[""Ice""]",Dragon,neutral,0,1.0
avalugg,Avalugg,"[""Ice""]",Electric,neutral,0,1.0
avalugg,Avalugg,"[""Ice""]",Fairy,neutral,0,1.0
avalugg,Avalugg,"[""Ice""]",Fighting,weak,1,1.5
avalugg,Avalugg,"[""Ice""]",Fire,weak,1,1.5
avalugg,Avalugg,"[""Ice""]",Flying,neutral,0,1.0
avalugg,Avalugg,"[""Ice""]",Ghost,neutral,0,1.0
avalugg,Avalugg,"[""Ice""]",Grass,neutral,0,1.0
avalugg,Avalugg,"[""Ice""]",Ground,neutral,0,1.0
avalugg,Avalugg,"[""Ice""]",Ice,resistant,-1,0.5
avalugg,Avalugg,"[""Ice""]",Normal,neutral,0,1.0
avalugg,Avalugg,"[""Ice""]",Poison,neutral,0,1.0
avalugg,Avalugg,"[""Ice""]",Psychic,neutral,0,1.0
avalugg,Avalugg,"[""Ice""]",Rock,weak,1,1.5
avalugg,Avalugg,"[""Ice""]",Steel,weak,1,1.5
avalugg,Avalugg,"[""Ice""]",Water,neutral,0,1.0
axew,Axew,"[""Dragon""]",Bug,neutral,0,1.0
axew,Axew,"[""Dragon""]",Dark,neutral,0,1.0
axew,Axew,"[""Dragon""]",Dragon,weak,1,1.5
axew,Axew,"[""Dragon""]",Electric,resistant,-1,0.5
axew,Axew,"[""Dragon""]",Fairy,weak,1,1.5
axew,Axew,"[""Dragon""]",Fighting,neutral,0,1.0
axew,Axew,"[""Dragon""]",Fire,resistant,-1,0.5
axew,Axew,"[""Dragon""]",Flying,neutral,0,1.0
axew,Axew,"[""Dragon""]",Ghost,neutral,0,1.0
axew,Axew,"[""Dragon""]",Grass,resistant,-1,0.5
axew,Axew,"[""Dragon""]",Ground,neutral,0,1.0
axew,Axew,"[""Dragon""]",Ice,weak,1,1.5
axew,Axew,"[""Dragon""]",Normal,neutral,0,1.0
axew,Axew,"[""Dragon""]",Poison,neutral,0,1.0
axew,Axew,"[""Dragon""]",Psychic,neutral,0,1.0
axew,Axew,"[""Dragon""]",Rock,neutral,0,1.0
axew,Axew,"[""Dragon""]",Steel,neutral,0,1.0
axew,Axew,"[""Dragon""]",Water,resistant,-1,0.5
azelf,Azelf,"[""Psychic""]",Bug,weak,1,1.5
azelf,Azelf,"[""Psychic""]",Dark,weak,1,1.5
azelf,Azelf,"[""Psychic""]",Dragon,neutral,0,1.0
azelf,Azelf,"[""Psychic""]",Electric,neutral,0,1.0
azelf,Azelf,"[""Psychic""]",Fairy,neutral,0,1.0
azelf,Azelf,"[""Psychic""]",Fighting,resistant,-1,0.5
azelf,Azelf,"[""Psychic""]",Fire,neutral,0,1.0
azelf,Azelf,"[""Psychic""]",Flying,neutral,0,1.0
azelf,Azelf,"[""Psychic""]",Ghost,weak,1,1.5
azelf,Azelf,"[""Psychic""]",Grass,neutral,0,1.0
azelf,Azelf,"[""Psychic""]",Ground,neutral,0,1.0
azelf,Azelf,"[""Psychic""]",Ice,neutral,0,1.0
azelf,Azelf,"[""Psychic""]",Normal,neutral,0,1.0
azelf,Azelf,"[""Psychic""]",Poison,neutral,0,1.0
azelf,Azelf,"[""Psychic""]",Psychic,resistant,-1,0.5
azelf,Azelf,"[""Psychic""]",Rock,neutral,0,1.0
azelf,Azelf,"[""Psychic""]",Steel,neutral,0,1.0
azelf,Azelf,"[""Psychic""]",Water,neutral,0,1.0
azumarill,Azumarill,"[""Water"",""Fairy""]",Bug,resistant,-1,0.5
azumarill,Azumarill,"[""Water"",""Fairy""]",Dark,resistant,-1,0.5
azumarill,Azumarill,"[""Water"",""Fairy""]",Dragon,immune,,0.0
azumarill,Azumarill,"[""Water"",""Fairy""]",Electric,weak,1,1.5
azumarill,Azumarill,"[""Water"",""Fairy""]",Fairy,neutral,0,1.0
azumarill,Azumarill,"[""Water"",""Fairy""]",Fighting,resistant,-1,0.5
azumarill,Azumarill,"[""Water"",""Fairy""]",Fire,resistant,-1,0.5
azumarill,Azumarill,"[""Water"",""Fairy""]",Flying,neutral,0,1.0
azumarill,Azumarill,"[""Water"",""Fairy""]",Ghost,neutral,0,1.0
azumarill,Azumarill,"[""Water"",""Fairy""]",Grass,weak,1,1.5
azumarill,Azumarill,"[""Water"",""Fairy""]",Ground,neutral,0,1.0
azumarill,Azumarill,"[""Water"",""Fairy""]",Ice,resistant,-1,0.5
azumarill,Azumarill,"[""Water"",""Fairy""]",Normal,neutral,0,1.0
azumarill,Azumarill,"[""Water"",""Fairy""]",Poison,weak,1,1.5
azumarill,Azumarill,"[""Water"",""Fairy""]",Psychic,neutral,0,1.0
azumarill,Azumarill,"[""Water"",""Fairy""]",Rock,neutral,0,1.0
azumarill,Azumarill,"[""Water"",""Fairy""]",Steel,neutral,0,1.0
azumarill,Azumarill,"[""Water"",""Fairy""]",Water,resistant,-1,0.5
azurill,Azurill,"[""Normal"",""Fairy""]",Bug,resistant,-1,0.5
azurill,Azurill,"[""Normal"",""Fairy""]",Dark,resistant,-1,0.5
azurill,Azurill,"[""Normal"",""Fairy""]",Dragon,immune,,0.0
azurill,Azurill,"[""Normal"",""Fairy""]",Electric,neutral,0,1.0
azurill,Azurill,"[""Normal"",""Fairy""]",Fairy,neutral,0,1.0
azurill,Azurill,"[""Normal"",""Fairy""]",Fighting,neutral,0,1.0
azurill,Azurill,"[""Normal"",""Fairy""]",Fire,neutral,0,1.0
azurill,Azurill,"[""Normal"",""Fairy""]",Flying,neutral,0,1.0
azurill,Azurill,"[""Normal"",""Fairy""]",Ghost,immune,,0.0
azurill,Azurill,"[""Normal"",""Fairy""]",Grass,neutral,0,1.0
azurill,Azurill,"[""Normal"",""Fairy""]",Ground,neutral,0,1.0
azurill,Azurill,"[""Normal"",""Fairy""]",Ice,neutral,0,1.0
azurill,Azurill,"[""Normal"",""Fairy""]",Normal,neutral,0,1.0
azurill,Azurill,"[""Normal"",""Fairy""]",Poison,weak,1,1.5
azurill,Azurill,"[""Normal"",""Fairy""]",Psychic,neutral,0,1.0
azurill,Azurill,"[""Normal"",""Fairy""]",Rock,neutral,0,1.0
azurill,Azurill,"[""Normal"",""Fairy""]",Steel,weak,1,1.5
azurill,Azurill,"[""Normal"",""Fairy""]",Water,neutral,0,1.0
bagon,Bagon,"[""Dragon""]",Bug,neutral,0,1.0
bagon,Bagon,"[""Dragon""]",Dark,neutral,0,1.0
bagon,Bagon,"[""Dragon""]",Dragon,weak,1,1.5
bagon,Bagon,"[""Dragon""]",Electric,resistant,-1,0.5
bagon,Bagon,"[""Dragon""]",Fairy,weak,1,1.5
bagon,Bagon,"[""Dragon""]",Fighting,neutral,0,1.0
bagon,Bagon,"[""Dragon""]",Fire,resistant,-1,0.5
bagon,Bagon,"[""Dragon""]",Flying,neutral,0,1.0
bagon,Bagon,"[""Dragon""]",Ghost,neutral,0,1.0
bagon,Bagon,"[""Dragon""]",Grass,resistant,-1,0.5
bagon,Bagon,"[""Dragon""]",Ground,neutral,0,1.0
bagon,Bagon,"[""Dragon""]",Ice,weak,1,1.5
bagon,Bagon,"[""Dragon""]",Normal,neutral,0,1.0
bagon,Bagon,"[""Dragon""]",Poison,neutral,0,1.0
bagon,Bagon,"[""Dragon""]",Psychic,neutral,0,1.0
bagon,Bagon,"[""Dragon""]",Rock,neutral,0,1.0
bagon,Bagon,"[""Dragon""]",Steel,neutral,0,1.0
bagon,Bagon,"[""Dragon""]",Water,resistant,-1,0.5
baltoy,Baltoy,"[""Ground"",""Psychic""]",Bug,weak,1,1.5
baltoy,Baltoy,"[""Ground"",""Psychic""]",Dark,weak,1,1.5
baltoy,Baltoy,"[""Ground"",""Psychic""]",Dragon,neutral,0,1.0
