definition_kind,definition_id,definition_name,prerequisite_status,effect_coverage,automation_level,needs_review,source_id,source_page
feature,capture-specialist,Capture Specialist,partial,manual,hybrid,False,core,78
feature,captured-momentum,Captured Momentum,manual,none,metadata_only,True,core,78
feature,catch-combo,Catch Combo,partial,manual,hybrid,False,core,79
feature,false-strike,False Strike,partial,manual,hybrid,False,core,79
feature,gotta-catch-em-all,Gotta Catch ‘Em All,manual,manual,manual_text,False,core,78
feature,relentless-pursuit,Relentless Pursuit,partial,manual,hybrid,False,core,79
feature,battle-synchronization,Battle Synchronization,full,manual,manual_text,False,core,179
feature,channeler,Channeler,full,manual,manual_text,False,core,179
feature,pain-dampening,Pain Dampening,full,manual,manual_text,False,core,180
feature,power-conduit,Power Conduit,full,none,metadata_only,True,core,180
feature,shared-senses,Shared Senses,full,manual,manual_text,False,core,179
feature,soothing-connection,Soothing Connection,full,manual,manual_text,False,core,180
feature,spirit-boost,Spirit Boost,full,manual,manual_text,False,core,179
feature,cheer-brigade,Cheer Brigade,manual,manual,manual_text,False,core,93
feature,cheerleader,Cheerleader,full,manual,manual_text,False,core,93
feature,gleeful-interference,Gleeful Interference,full,manual,manual_text,False,core,93
feature,go-fight-win,"Go, Fight, Win!",partial,manual,hybrid,False,core,93
feature,inspirational-support,Inspirational Support,full,manual,manual_text,False,core,93
feature,keep-fighting,Keep Fighting!,full,manual,manual_text,False,core,94
feature,moment-of-action,Moment of Action,manual,manual,manual_text,False,core,93
feature,accentuated-taste,Accentuated Taste,full,manual,manual_text,False,core,131
feature,bait-mixer,Bait Mixer,full,partial,hybrid,False,core,132
feature,chef,Chef,full,manual,manual_text,False,core,131
feature,complex-aftertaste,Complex Aftertaste,full,manual,manual_text,False,core,131
feature,culinary-appreciation,Culinary Appreciation,full,manual,manual_text,False,core,131
feature,dietician,Dietician,full,manual,manual_text,False,core,131
feature,dumplings,Dumplings,full,manual,manual_text,False,core,131
feature,hearty-meal,Hearty Meal,full,manual,manual_text,False,core,132
feature,hits-the-spot,Hits the Spot,full,manual,manual_text,False,core,131
feature,leftovers,Leftovers,full,manual,manual_text,False,core,132
feature,meal-planner,Meal Planner,full,manual,manual_text,False,core,132
feature,preserves,Preserves,full,manual,manual_text,False,core,132
feature,tasty-snacks,Tasty Snacks,full,manual,manual_text,False,core,132
feature,vitamins,Vitamins,full,manual,manual_text,False,core,132
feature,archival-training,Archival Training,none,manual,manual_text,False,core,134
feature,archive-tutor,Archive Tutor,partial,manual,hybrid,False,core,134
feature,chronicler,Chronicler,full,manual,manual_text,False,core,134
feature,cinematic-analysis,Cinematic Analysis,full,manual,manual_text,False,core,135
feature,observation-party,Observation Party,partial,full,hybrid,False,core,134
feature,targeted-profiling,Targeted Profiling,partial,manual,hybrid,False,core,134
feature,battle-conductor,Battle Conductor,manual,manual,manual_text,False,core,81
feature,commander,Commander,full,partial,hybrid,False,core,81
feature,complex-orders,Complex Orders,manual,manual,manual_text,False,core,81
feature,leadership,Leadership,manual,manual,manual_text,False,core,81
feature,mobilize,Mobilize,manual,manual,manual_text,False,core,81
feature,scheme-twist,Scheme Twist,partial,manual,hybrid,False,core,81
feature,tip-the-scales,Tip the Scales,partial,manual,hybrid,False,core,81
feature,adaptable-performance,Adaptable Performance,manual,partial,hybrid,False,core,83
feature,coordinator,Coordinator,partial,manual,hybrid,False,core,83
feature,decisive-director,Decisive Director,manual,manual,manual_text,False,core,83
feature,flexible-preparations,Flexible Preparations,full,manual,manual_text,False,core,83
feature,innovation,Innovation,full,manual,manual_text,False,core,83
feature,nuanced-performance,Nuanced Performance,partial,manual,hybrid,False,core,83
feature,reliable-performance,Reliable Performance,partial,manual,hybrid,False,core,83
feature,choreographer,Choreographer,partial,manual,hybrid,False,core,157
feature,dance-form,Dance Form,manual,manual,manual_text,False,core,157
feature,dance-practice,Dance Practice,full,manual,manual_text,False,core,157
feature,dancer,Dancer,full,manual,manual_text,False,core,157
feature,passing-waltz,Passing Waltz,partial,manual,hybrid,False,core,157
feature,power-pirouette,Power Pirouette,partial,manual,hybrid,False,core,157
feature,directed-focus,Directed Focus,full,manual,manual_text,False,core,96
feature,duelist,Duelist,full,manual,manual_text,False,core,96
feature,duelists-manual,Duelist's Manual,full,manual,manual_text,False,core,97
feature,effective-methods,Effective Methods,full,manual,manual_text,False,core,96
feature,expend-momentum,Expend Momentum,full,manual,manual_text,False,core,96
feature,seize-the-moment,Seize The Moment,full,manual,manual_text,False,core,97
feature,type-methodology,Type Methodology,full,manual,manual_text,False,core,96
feature,awareness,Awareness,manual,manual,manual_text,False,core,99
feature,enduring-soul,Enduring Soul,full,manual,manual_text,False,core,99
feature,not-yet,Not Yet!,partial,manual,hybrid,False,core,99
feature,resilience,Resilience,partial,manual,hybrid,False,core,99
feature,shrug-off,Shrug Off,manual,manual,manual_text,False,core,99
feature,staying-power,Staying Power,manual,manual,hybrid,False,core,99
feature,vim-and-vigor,Vim and Vigor,full,manual,manual_text,False,core,99
feature,accessorize,Accessorize,manual,manual,manual_text,False,core,137
feature,basic-fashion,Basic Fashion,manual,manual,manual_text,False,core,138
feature,contest-trends,Contest Trends,manual,manual,manual_text,False,core,138
feature,dashing-makeover,Dashing Makeover,manual,manual,manual_text,False,core,137
feature,dress-to-impress,Dress to Impress,manual,manual,manual_text,False,core,137
feature,fashionista,Fashionista,partial,manual,hybrid,False,core,137
feature,focused-fashion,Focused Fashion,manual,manual,manual_text,False,core,138
feature,incense-maker,Incense Maker,manual,manual,manual_text,False,core,138
feature,parfumier,Parfumier,manual,manual,manual_text,False,core,137
feature,practical-fashion,Practical Fashion,manual,manual,manual_text,False,core,138
feature,style-is-eternal,Style is Eternal,manual,manual,manual_text,False,core,137
feature,versatile-wardrobe,Versatile Wardrobe,manual,manual,manual_text,False,core,137
feature,diffuse-pain,Diffuse Pain,manual,manual,manual_text,False,core,182
feature,grand-hex,Grand Hex,manual,manual,manual_text,False,core,182
feature,hex-maniac,Hex Maniac,full,manual,manual_text,False,core,182
feature,hex-maniac-studies,Hex Maniac Studies,full,manual,manual_text,False,core,182
feature,malediction,Malediction,manual,manual,manual_text,False,core,182
feature,dabbler,Dabbler,partial,manual,hybrid,False,core,86
feature,dilettante,Dilettante,none,partial,hybrid,False,core,86
feature,hobbyist,Hobbyist,full,manual,manual_text,False,core,86
feature,look-and-learn,Look and Learn,partial,manual,hybrid,False,core,86
feature,dont-look-away,Don't Look Away,partial,manual,hybrid,False,core,159
feature,finisher,Finisher,full,full,machine_ready,False,core,159
feature,hunter,Hunter,partial,manual,hybrid,False,core,159
feature,hunters-reflexes,Hunter's Reflexes,full,manual,manual_text,False,core,159
feature,pack-master,Pack Master,partial,manual,hybrid,False,core,159
feature,pack-tactics,Pack Tactics,full,manual,manual_text,False,core,159
feature,surprise,Surprise!,full,manual,hybrid,False,core,159
feature,bounce-shot,Bounce Shot,full,manual,manual_text,False,core,101
feature,emergency-release,Emergency Release,full,manual,manual_text,False,core,101
feature,first-blood,First Blood,partial,manual,hybrid,False,core,101
feature,juggler,Juggler,full,manual,manual_text,False,core,101
feature,juggling-show,Juggling Show,full,manual,manual_text,False,core,101
feature,round-trip,Round Trip,full,manual,manual_text,False,core,101
feature,tag-in,Tag In,partial,manual,hybrid,False,core,101
feature,bend-like-the-willow,Bend Like the Willow,full,manual,manual_text,False,core,162
feature,heightened-intensity,Heightened Intensity,full,manual,manual_text,False,core,162
feature,martial-achievement,Martial Achievement,full,full,machine_ready,False,core,162
feature,martial-artist,Martial Artist,full,partial,hybrid,False,core,161
feature,martial-training,Martial Training,full,manual,manual_text,False,core,161
feature,my-kung-fu-is-stronger,My Kung-Fu is Stronger,manual,manual,manual_text,False,core,162
feature,pummeling-momentum,Pummeling Momentum,full,manual,manual_text,False,core,162
feature,second-strike,Second Strike,full,manual,manual_text,False,core,162
feature,soft-landing,Soft Landing,full,manual,manual_text,False,core,162
feature,whirlwind-strikes,Whirlwind Strikes,full,manual,manual_text,False,core,162
feature,wrestlemania,Wrestlemania,full,manual,manual_text,False,core,162
feature,changing-viewpoints,Changing Viewpoints,partial,manual,hybrid,False,core,89
feature,corrective-learning,Corrective Learning,partial,manual,hybrid,False,core,89
feature,egg-tutor,Egg Tutor,full,manual,manual_text,False,core,88
feature,empowered-development,Empowered Development,partial,manual,hybrid,False,core,89
feature,expand-horizons,Expand Horizons,full,manual,manual_text,False,core,88
feature,guidance,Guidance,full,manual,manual_text,False,core,88
feature,lessons,Lessons,full,manual,manual_text,False,core,88
feature,lifelong-learning,Lifelong Learning,full,manual,manual_text,False,core,88
feature,mentor,Mentor,partial,manual,hybrid,False,core,88
feature,move-tutor,Move Tutor,full,manual,manual_text,False,core,88
feature,versatile-teachings,Versatile Teachings,partial,manual,hybrid,False,core,89
feature,cacophony,Cacophony,full,full,machine_ready,False,core,164
feature,mt-moon-blues,Mt. Moon Blues,full,full,machine_ready,False,core,164
feature,musical-ability,Musical Ability,full,manual,manual_text,False,core,164
feature,musician,Musician,full,manual,manual_text,False,core,164
feature,noise-complaint,Noise Complaint,full,full,machine_ready,False,core,164
feature,power-chord,Power Chord,partial,manual,hybrid,False,core,164
feature,voice-lessons,Voice Lessons,full,manual,manual_text,False,core,164
feature,genjutsu,Genjutsu,partial,manual,hybrid,False,core,184
feature,ninja,Ninja,full,full,machine_ready,False,core,184
feature,ninjas-arsenal,Ninja's Arsenal,partial,manual,hybrid,False,core,184
feature,utility-drop,Utility Drop,partial,manual,hybrid,False,core,184
feature,weightless-step,Weightless Step,partial,full,hybrid,False,core,184
feature,divination,Divination,manual,manual,manual_text,False,core,186
feature,mark-of-vision,Mark of Vision,partial,manual,hybrid,False,core,186
feature,oracle,Oracle,full,full,machine_ready,False,core,186
feature,prescience,Prescience,partial,manual,hybrid,False,core,186
feature,small-prophecies,Small Prophecies,partial,manual,hybrid,False,core,186
feature,two-second-preview,Two-Second Preview,full,full,machine_ready,False,core,186
feature,unveiled-sight,Unveiled Sight,manual,manual,manual_text,False,core,186
feature,enchanting-gaze,Enchanting Gaze,partial,manual,hybrid,False,core,167
feature,mixed-messages,Mixed Messages,partial,full,hybrid,False,core,166
feature,play-them-like-a-fiddle,Play Them Like a Fiddle,partial,manual,hybrid,False,core,167
feature,powerful-motivator,Powerful Motivator,partial,manual,hybrid,False,core,166
feature,provocateur,Provocateur,partial,full,hybrid,False,core,166
feature,push-buttons,Push Buttons,full,manual,hybrid,False,core,166
feature,quick-wit,Quick Wit,partial,manual,hybrid,False,core,166
feature,ancient-heritage,Ancient Heritage,full,manual,manual_text,False,core,146
feature,breadth-of-knowledge,Breadth of Knowledge,full,manual,manual_text,False,core,140
feature,caustic-chemistry,Caustic Chemistry,full,manual,manual_text,False,core,144
feature,chakra-crystal,Chakra Crystal,manual,manual,manual_text,False,core,142
feature,chemical-warfare,Chemical Warfare,full,manual,manual_text,False,core,144
feature,chemist,Chemist,full,manual,manual_text,False,core,144
feature,climate-control,Climate Control,full,manual,manual_text,False,core,145
feature,climatology,Climatology,full,full,machine_ready,False,core,145
feature,crystal-resonance,Crystal Resonance,manual,manual,manual_text,False,core,142
feature,echoes-of-the-future,Echoes of the Future,full,manual,manual_text,False,core,140
feature,enhancers,Enhancers,full,manual,manual_text,False,core,144
feature,extreme-weather,Extreme Weather,full,manual,manual_text,False,core,145
feature,fistful-of-force,Fistful of Force,manual,manual,manual_text,False,core,142
feature,focus-gem,Focus Gem,manual,manual,manual_text,False,core,142
feature,fossil-restoration,Fossil Restoration,full,manual,manual_text,False,core,146
feature,genetic-memory,Genetic Memory,manual,manual,manual_text,False,core,146
feature,herb-lore,Herb Lore,manual,manual,manual_text,False,core,143
feature,hyper-cures,Hyper Cures,manual,manual,manual_text,False,core,141
feature,immutable-mind,Immutable Mind,partial,manual,hybrid,False,core,145
feature,instant-analysis,Instant Analysis,full,manual,manual_text,False,core,140
feature,live-and-learn,Live and Learn,full,manual,manual_text,False,core,140
feature,medical-techniques,Medical Techniques,full,manual,manual_text,False,core,141
feature,medicinal-blend,Medicinal Blend,partial,manual,hybrid,False,core,141
feature,mental-resistance,Mental Resistance,full,full,machine_ready,False,core,145
feature,patch-cure,Patch Cure,partial,manual,hybrid,False,core,141
feature,performance-enhancers,Performance Enhancers,full,manual,manual_text,False,core,141
feature,pester-balls-disorient,Pester Balls: Disorient,full,manual,manual_text,False,core,144
feature,pester-balls-pain,Pester Balls: Pain,full,manual,manual_text,False,core,144
feature,pester-balls-shut-down,Pester Balls: Shut Down,full,manual,manual_text,False,core,144
feature,playing-god,Playing God,full,manual,manual_text,False,core,144
feature,prehistoric-bond,Prehistoric Bond,partial,manual,hybrid,False,core,146
feature,psionic-analysis,Psionic Analysis,full,manual,manual_text,False,core,145
feature,pusher,Pusher,full,manual,manual_text,False,core,147
feature,rainbow-gem,Rainbow Gem,partial,manual,hybrid,False,core,142
feature,re-balancing,Re-Balancing,full,manual,manual_text,False,core,147
feature,researcher,Researcher,full,partial,hybrid,False,core,140
feature,restorative-science,Restorative Science,manual,manual,manual_text,False,core,141
feature,seed-bag,Seed Bag,partial,none,hybrid,True,core,143
feature,skill-trainer,Skill Trainer,full,manual,manual_text,False,core,147
feature,super-cures,Super Cures,full,manual,manual_text,False,core,141
feature,this-ones-special-i-know-it,"This One's Special, I Know It",full,manual,manual_text,False,core,147
feature,top-tier-berries,Top Tier Berries,full,manual,manual_text,False,core,143
feature,weather-systems,Weather Systems,full,manual,manual_text,False,core,145
feature,witch-hunter,Witch Hunter,full,manual,manual_text,False,core,145
feature,cavaliers-reprisal,Cavalier's Reprisal,manual,manual,manual_text,False,core,103
feature,conquerors-march,Conqueror's March,manual,manual,manual_text,False,core,103
feature,lean-in,Lean In,manual,manual,manual_text,False,core,103
feature,overrun,Overrun,full,manual,manual_text,False,core,103
feature,ramming-speed,Ramming Speed,manual,manual,manual_text,False,core,103
