id,display_name,national_dex_number,display_dex_id,variant_index,variant_of,variant_kind,variant_label,generation,enabled,enabled_for_character_creation,mechanical_completeness,types,base_stats,height,weight,gender_ratio,egg_groups,habitats,source_id,source_page,needs_review,reference_validation
clodsire,Clodsire,980,980,,,,,9,False,False,external_stub,"[""Poison"",""Ground""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
farigiraf,Farigiraf,981,981,,,,,9,False,False,external_stub,"[""Normal"",""Psychic""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
dudunsparce,Dudunsparce,982,982,,,,,9,False,False,external_stub,"[""Normal""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
kingambit,Kingambit,983,983,,,,,9,True,True,complete,"[""Fire""]","{""hp"":10,""attack"":14,""defense"":12,""special_attack"":6,""special_defense"":9,""speed"":5}","{""raw"":""6' 07\"" / 2.0m (Large)"",""meters"":2.0,""size_class"":""Large""}","{""raw"":""264.6 lbs / 120.0 kg (5)"",""kg"":120.0,""weight_class"":5}","{""raw"":""50% Male / 50% Female"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Human Shape""]","["": Mountain"",""Cave""]",knight,4,False,"{""unresolved_abilities"":3,""unresolved_move_references"":7,""unresolved_capabilities"":0}"
great-tusk,Great Tusk,984,984,,,,,9,False,False,external_stub,"[""Ground"",""Fighting""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
scream-tail,Scream Tail,985,985,,,,,9,False,False,external_stub,"[""Fairy"",""Psychic""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
brute-bonnet,Brute Bonnet,986,986,,,,,9,False,False,external_stub,"[""Grass"",""Dark""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
flutter-mane,Flutter Mane,987,987,,,,,9,False,False,external_stub,"[""Ghost"",""Fairy""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
slither-wing,Slither Wing,988,988,,,,,9,False,False,external_stub,"[""Bug"",""Fighting""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
sandy-shocks,Sandy Shocks,989,989,,,,,9,False,False,external_stub,"[""Electric"",""Ground""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
iron-treads,Iron Treads,990,990,,,,,9,False,False,external_stub,"[""Ground"",""Steel""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
iron-bundle,Iron Bundle,991,991,,,,,9,False,False,external_stub,"[""Ice"",""Water""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
iron-hands,Iron Hands,992,992,,,,,9,False,False,external_stub,"[""Fighting"",""Electric""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
iron-jugulis,Iron Jugulis,993,993,,,,,9,False,False,external_stub,"[""Dark"",""Flying""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
iron-moth,Iron Moth,994,994,,,,,9,False,False,external_stub,"[""Fire"",""Poison""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
iron-thorns,Iron Thorns,995,995,,,,,9,False,False,external_stub,"[""Rock"",""Electric""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
frigibax,Frigibax,996,996,,,,,9,False,False,external_stub,"[""Dragon"",""Ice""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
arctibax,Arctibax,997,997,,,,,9,False,False,external_stub,"[""Dragon"",""Ice""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
baxcalibur,Baxcalibur,998,998,,,,,9,False,False,external_stub,"[""Dragon"",""Ice""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
gimmighoul,Gimmighoul,999,999,,,,,9,False,False,external_stub,"[""Ghost""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
gholdengo,Gholdengo,1000,1000,,,,,9,False,False,external_stub,"[""Steel"",""Ghost""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
wo-chien,Wo-Chien,1001,1001,,,,,9,False,False,external_stub,"[""Dark"",""Grass""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
chien-pao,Chien-Pao,1002,1002,,,,,9,False,False,external_stub,"[""Dark"",""Ice""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
ting-lu,Ting-Lu,1003,1003,,,,,9,False,False,external_stub,"[""Dark"",""Ground""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
chi-yu,Chi-Yu,1004,1004,,,,,9,False,False,external_stub,"[""Dark"",""Fire""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
roaring-moon,Roaring Moon,1005,1005,,,,,9,False,False,external_stub,"[""Dragon"",""Dark""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
iron-valiant,Iron Valiant,1006,1006,,,,,9,False,False,external_stub,"[""Fairy"",""Fighting""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
koraidon,Koraidon,1007,1007,,,,,9,False,False,external_stub,"[""Fighting"",""Dragon""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
miraidon,Miraidon,1008,1008,,,,,9,False,False,external_stub,"[""Electric"",""Dragon""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
walking-wake,Walking Wake,1009,1009,,,,,9,False,False,external_stub,"[""Water"",""Dragon""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
iron-leaves,Iron Leaves,1010,1010,,,,,9,False,False,external_stub,"[""Grass"",""Psychic""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
dipplin,Dipplin,1011,1011,,,,,9,False,False,external_stub,"[""Grass"",""Dragon""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
poltchageist,Poltchageist,1012,1012,,,,,9,False,False,external_stub,"[""Grass"",""Ghost""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
sinistcha,Sinistcha,1013,1013,,,,,9,False,False,external_stub,"[""Grass"",""Ghost""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
okidogi,Okidogi,1014,1014,,,,,9,False,False,external_stub,"[""Poison"",""Fighting""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
munkidori,Munkidori,1015,1015,,,,,9,False,False,external_stub,"[""Poison"",""Psychic""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
fezandipiti,Fezandipiti,1016,1016,,,,,9,False,False,external_stub,"[""Poison"",""Fairy""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
ogerpon,Ogerpon,1017,1017,,,,,9,False,False,external_stub,"[""Grass""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
archaludon,Archaludon,1018,1018,,,,,9,False,False,external_stub,"[""Steel"",""Dragon""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
hydrapple,Hydrapple,1019,1019,,,,,9,False,False,external_stub,"[""Grass"",""Dragon""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
gouging-fire,Gouging Fire,1020,1020,,,,,9,False,False,external_stub,"[""Fire"",""Dragon""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
raging-bolt,Raging Bolt,1021,1021,,,,,9,False,False,external_stub,"[""Electric"",""Dragon""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
iron-boulder,Iron Boulder,1022,1022,,,,,9,False,False,external_stub,"[""Rock"",""Psychic""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
iron-crown,Iron Crown,1023,1023,,,,,9,False,False,external_stub,"[""Steel"",""Psychic""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
terapagos,Terapagos,1024,1024,,,,,9,False,False,external_stub,"[""Normal""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
pecharunt,Pecharunt,1025,1025,,,,,9,False,False,external_stub,"[""Poison"",""Ghost""]",{},"{""raw"":""""}","{""raw"":""""}","{""raw"":""""}",[],[],pokeapi_species_csv,,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
abomasnow,Abomasnow,,,,,,,,True,True,complete,"[""Grass"",""Ice""]","{""hp"":9,""attack"":9,""defense"":8,""special_attack"":9,""special_defense"":9,""speed"":6}","{""raw"":""7' 3\"" / 2.2m (Large)"",""meters"":2.2,""size_class"":""Large""}","{""raw"":""298.7 lbs / 135.5kg (5)"",""kg"":135.5,""weight_class"":5}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Monster"",""Plant""]","[""Taiga""]",gen8,457,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
abra,Abra,,,,,,,,True,True,complete,"[""Psychic""]","{""hp"":3,""attack"":2,""defense"":2,""special_attack"":11,""special_defense"":6,""speed"":9}","{""raw"":""2' 11\"" / 0.9m (Small)"",""meters"":0.9,""size_class"":""Small""}","{""raw"":""43 lbs / 19.5kg (2)"",""kg"":19.5,""weight_class"":2}","{""raw"":""75% M / 25% F"",""male_percent"":75.0,""female_percent"":25.0,""genderless"":false}","[""Humanshape""]","[""Forest"",""Urban""]",gen8,248,False,"{""unresolved_abilities"":0,""unresolved_move_references"":6,""unresolved_capabilities"":0}"
absol,Absol,,,,,,,,True,True,complete,"[""Dark""]","{""hp"":7,""attack"":13,""defense"":6,""special_attack"":8,""special_defense"":6,""speed"":8}","{""raw"":""3' 11\"" / 1.2m (Medium)"",""meters"":1.2,""size_class"":""Medium""}","{""raw"":""103.6 lbs / 47kg (3)"",""kg"":47.0,""weight_class"":3}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Field""]","[""Forest"",""Grassland"",""Mountain""]",gen8,692,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
accelgor,Accelgor,,,,,,,,True,True,complete,"[""Bug""]","{""hp"":8,""attack"":7,""defense"":4,""special_attack"":10,""special_defense"":6,""speed"":15}","{""raw"":""2' 7\"" / 0.8m (Small)"",""meters"":0.8,""size_class"":""Small""}","{""raw"":""55.8 lbs / 25.3kg (1)"",""kg"":25.3,""weight_class"":1}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Bug""]","[""Forest""]",gen8,335,False,"{""unresolved_abilities"":0,""unresolved_move_references"":1,""unresolved_capabilities"":0}"
aegislash,Aegislash,,,,,,,,True,True,complete,"[""Steel"",""Ghost""]","{""hp"":6,""attack"":5,""defense"":15,""special_attack"":5,""special_defense"":15,""speed"":6}","{""raw"":""5' 7\"" / 1.7m (Medium)"",""meters"":1.7,""size_class"":""Medium""}","{""raw"":""116.8 lbs / 53kg (4)"",""kg"":53.0,""weight_class"":4}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Mineral""]","[""Grassland"",""Urban""]",gen8,285,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":1}"
aerodactyl,Aerodactyl,,,,,,,,True,True,complete,"[""Rock"",""Flying""]","{""hp"":8,""attack"":11,""defense"":7,""special_attack"":6,""special_defense"":8,""speed"":13}","{""raw"":""5' 11\"" / 1.8m (Medium)"",""meters"":1.8,""size_class"":""Medium""}","{""raw"":""130.1 lbs / 59kg (4)"",""kg"":59.0,""weight_class"":4}","{""raw"":""87.5% M / 12.5% F"",""male_percent"":87.5,""female_percent"":12.5,""genderless"":false}","[""Flying""]","[""Cave"",""Mountain""]",gen8,833,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
aggron,Aggron,,,,,,,,True,True,complete,"[""Steel"",""Rock""]","{""hp"":7,""attack"":11,""defense"":18,""special_attack"":6,""special_defense"":6,""speed"":5}","{""raw"":""6' 11\"" / 2.1m (Large)"",""meters"":2.1,""size_class"":""Large""}","{""raw"":""793.7 lbs / 360kg (6)"",""kg"":360.0,""weight_class"":6}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Monster""]","[""Cave"",""Mountain""]",gen8,279,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
aipom,Aipom,,,,,,,,True,True,complete,"[""Normal""]","{""hp"":6,""attack"":7,""defense"":6,""special_attack"":4,""special_defense"":6,""speed"":9}","{""raw"":""2' 7\"" / 0.8m (Small)"",""meters"":0.8,""size_class"":""Small""}","{""raw"":""25.4 lbs / 11.5kg (2)"",""kg"":11.5,""weight_class"":2}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Field""]","[""Forest"",""Rainforest""]",gen8,529,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
alakazam,Alakazam,,,,,,,,True,True,complete,"[""Psychic""]","{""hp"":6,""attack"":5,""defense"":5,""special_attack"":14,""special_defense"":10,""speed"":12}","{""raw"":""4' 11\"" / 1.5m (Medium)"",""meters"":1.5,""size_class"":""Medium""}","{""raw"":""105.8 lbs / 48kg (3)"",""kg"":48.0,""weight_class"":3}","{""raw"":""75% M / 25% F"",""male_percent"":75.0,""female_percent"":25.0,""genderless"":false}","[""Humanshape""]","[""Urban""]",gen8,250,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
alcremie,Alcremie,,,,,,,,True,True,complete,"[""Fairy""]","{""hp"":7,""attack"":6,""defense"":8,""special_attack"":11,""special_defense"":12,""speed"":6}","{""raw"":""1' 0\"" / 0.3m (Small)"",""meters"":0.3,""size_class"":""Small""}","{""raw"":""1.1 lbs / 0.5kg (1)"",""kg"":0.5,""weight_class"":1}","{""raw"":""0% M / 100% F"",""male_percent"":0.0,""female_percent"":100.0,""genderless"":false}","[""Fairy"",""Indeterminate""]","[""Urban""]",gen8,385,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":1}"
alomomola,Alomomola,,,,,,,,True,True,complete,"[""Water""]","{""hp"":17,""attack"":8,""defense"":8,""special_attack"":4,""special_defense"":5,""speed"":7}","{""raw"":""3' 11\"" / 1.2m (Medium)"",""meters"":1.2,""size_class"":""Medium""}","{""raw"":""69.7 lbs / 31.6kg (3)"",""kg"":31.6,""weight_class"":3}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Water 1"",""Water 2""]","[""Ocean""]",gen8,765,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
altaria,Altaria,,,,,,,,True,True,complete,"[""Dragon"",""Flying""]","{""hp"":8,""attack"":7,""defense"":9,""special_attack"":7,""special_defense"":11,""speed"":8}","{""raw"":""3' 7\"" / 1.1m (Medium)"",""meters"":1.1,""size_class"":""Medium""}","{""raw"":""45.4 lbs / 20.6kg (2)"",""kg"":20.6,""weight_class"":2}","{""raw"":""50% M / 50% F"",""male_percent"":50.0,""female_percent"":50.0,""genderless"":false}","[""Flying"",""Dragon""]","[""Forest"",""Rainforest""]",gen8,540,False,"{""unresolved_abilities"":0,""unresolved_move_references"":0,""unresolved_capabilities"":0}"
